"vertices" "degree_2nd_moment" "mean_length"
11 6.18182 3.9
11 5.27273 3.1
11 6.36364 3.1
11 5.63636 3.1
11 4.36364 2
11 6.36364 4.3
11 5.45455 3.1
11 4.72727 2.2
11 4.72727 2.1
11 10 4.6
11 5.27273 3.4
11 5.45455 2.8
11 4.72727 2
11 5.45455 3.1
11 5.45455 3.2
11 4.90909 2.7
11 4.72727 2.5
11 4.90909 2.4
11 7.45455 3.2
11 5.45455 2.4
11 7.27273 3.4
11 6.18182 3.1
11 4.18182 2.2
12 4.5 2.18182
12 8.16667 3.72727
12 5.16667 2.72727
12 4.66667 2.45455
12 4.66667 2.18182
12 5.33333 2.45455
12 5.5 3
12 6.16667 3.81818
12 5.83333 3.09091
12 4.66667 2.36364
12 8.16667 4.27273
12 7 3.72727
12 4.83333 2.81818
12 5.16667 2.81818
12 4.66667 2.09091
12 5.16667 2.54545
12 5.16667 2.36364
12 4.66667 3.90909
12 5.33333 3.09091
12 5.83333 3.09091
12 5.5 2.90909
12 6.5 3.09091
12 4.83333 2.09091
12 5 3.09091
12 8.16667 4.09091
12 5.66667 2.36364
12 6.5 3.27273
12 6 3
12 5.33333 2.63636
12 7 3.45455
12 4.83333 2.90909
12 4.33333 2.63636
12 5.5 3
12 3.83333 1.36364
12 4.16667 3.18182
12 4.66667 2.72727
12 4.83333 3.27273
12 6.16667 2.90909
12 8.16667 4.63636
12 5.66667 2.72727
12 5.5 2.81818
12 5 3.36364
12 8.33333 4.54545
12 4.66667 2.45455
12 6.16667 3.54545
12 8.16667 4.54545
12 5.5 2.72727
12 4.5 2.18182
12 4.83333 2.18182
12 6 3.45455
12 4.83333 1.81818
12 5.33333 3.27273
12 4.83333 2.27273
12 6.16667 3.09091
12 5.33333 2.72727
12 5.16667 2.54545
12 5 2.36364
12 5.33333 3
12 5.16667 2.36364
12 4.33333 2.54545
12 5.33333 2.63636
12 4.66667 1.90909
12 6.16667 3.09091
12 4.66667 1.90909
12 5.5 3.54545
12 4.83333 2.63636
12 5.33333 3.09091
12 4.16667 2.27273
12 4.33333 2.90909
12 6 3
12 5.16667 2.63636
12 6.16667 3
12 5.66667 2.72727
12 5.5 2.36364
12 5.16667 2.45455
12 4.83333 2.18182
12 5 2.90909
12 5 2.18182
12 5 3.36364
12 5.33333 2.63636
12 5.33333 2.18182
12 4.66667 2
12 5.33333 2.81818
12 5.5 2.63636
12 5.66667 2.81818
12 6 3.45455
12 5 2.63636
12 5.5 3
12 5.16667 3.54545
12 6.16667 3.54545
12 4.66667 2.45455
12 6.16667 3.27273
12 6.16667 3.63636
12 5.33333 3.81818
12 4.5 2.63636
12 4.83333 2.27273
12 5.33333 2.54545
12 5.66667 2.81818
12 5.33333 4.09091
12 5 2.81818
12 4 1.54545
12 5 2
12 6.16667 3.27273
12 5.16667 2.36364
12 5.33333 2.45455
12 5 3.18182
12 7 4.09091
12 5.66667 2.54545
12 6.16667 4.27273
12 5.16667 3.36364
12 4.5 2
12 4.66667 2.90909
12 5.33333 2.54545
12 7.16667 3.63636
12 4.83333 2.63636
12 5 2.90909
12 5.33333 3.09091
12 6.16667 3.90909
12 7.16667 4.09091
12 6 2.81818
12 5.5 3.45455
12 5.66667 4.09091
12 5.16667 3.63636
12 5.5 3.90909
12 6.16667 3.81818
12 4.66667 3.45455
12 4.66667 2.18182
12 5.16667 2.81818
12 7 3.63636
12 6.16667 3.54545
12 6.16667 4.09091
12 5.66667 3.09091
12 6.16667 2.90909
12 4.5 2.18182
12 5.66667 3.54545
12 5.16667 2.81818
12 5 2.36364
12 5.33333 2.72727
12 4.83333 2.54545
12 5.66667 3.45455
12 5 2.45455
12 5.66667 3.09091
12 5.33333 2.27273
12 4.33333 2.09091
12 4.83333 2.27273
12 7.16667 4.27273
12 5.5 3.18182
12 5 2.72727
12 6.5 2.90909
12 7 3.36364
12 7 3.36364
12 6.33333 3.81818
12 7.16667 3.72727
12 4.66667 2.81818
12 5.16667 2.54545
12 5.33333 2.63636
12 4.83333 2.81818
12 6.33333 3.27273
12 4.5 2.09091
12 5.83333 2.63636
12 4.83333 2.27273
12 4.33333 2.09091
12 4.83333 2.63636
12 4.33333 2.18182
12 5.5 3.72727
12 4.83333 2.36364
12 5.33333 3.18182
12 4.83333 2.18182
12 4.83333 2.36364
12 4.16667 1.90909
12 4.66667 2.09091
12 5 2.45455
12 7.5 3.81818
12 6.16667 3.72727
12 4.5 2.09091
12 6 3.81818
12 6.16667 3.09091
12 4.83333 2.63636
12 5 2.45455
12 4.83333 2.63636
12 5 2.45455
12 5.16667 2.18182
12 6.5 4.18182
12 5 2
12 4.16667 1.63636
12 4.66667 2.90909
12 5.33333 2.90909
12 4.33333 3
12 5.5 2.90909
12 5.16667 2.18182
12 4.83333 2.18182
12 4.66667 2.63636
12 8.16667 4.36364
12 5 2.18182
12 5.66667 2.72727
12 5.5 3.18182
12 5.5 2.72727
12 5.33333 3
12 5.83333 2.81818
12 5.33333 2.81818
12 7.16667 4.63636
12 7 3.45455
12 4.66667 2.27273
12 5.33333 2.54545
12 5 2.54545
12 4.5 2.09091
12 5.66667 4.18182
12 5 3.27273
13 6.61538 3.16667
13 4.61538 2.41667
13 6 3.66667
13 4.15385 2.33333
13 4.61538 3.16667
13 5.53846 2.66667
13 6 3
13 4.61538 2.08333
13 6.61538 3
13 5.69231 2.58333
13 5.84615 3.41667
13 6 3.16667
13 5.07692 2.16667
13 6.76923 3.75
13 5.38462 2.91667
13 4.61538 2.83333
13 5.07692 2.83333
13 4.15385 2.25
13 5.38462 3.33333
13 6.15385 3.08333
13 6 3.25
13 6 3.16667
13 7.23077 3.5
13 5.07692 2.58333
13 5.38462 4.08333
13 6 2.66667
13 4.76923 2.25
13 6.76923 4.66667
13 4.46154 2
13 6 3.16667
13 6.15385 3.75
13 7.38462 3.91667
13 5.69231 2.41667
13 6.30769 3.16667
13 5.07692 3.33333
13 4.76923 3.41667
13 4.76923 3.08333
13 4.46154 2.83333
13 5.53846 2.75
13 5.38462 2.83333
13 4.15385 2.66667
13 4.76923 3.16667
13 4.76923 3.08333
13 4.76923 3.16667
13 5.07692 3.5
13 5.69231 4.5
13 6.46154 3.08333
13 5.23077 3.25
13 7.23077 5
13 3.84615 1.66667
13 4.76923 2
13 4.61538 1.83333
13 5.07692 2.5
13 4.61538 2.16667
13 6.61538 3.41667
13 6.92308 3.83333
13 4.61538 2
13 4.61538 2.83333
13 4.92308 2.5
13 5.84615 2.58333
13 4.61538 2.08333
13 4.15385 1.83333
13 4.92308 3.33333
13 4.61538 2.25
13 5.69231 2.33333
13 5.07692 2.75
13 5.07692 3.08333
13 4.76923 2.41667
13 4.46154 2.08333
13 4.61538 2.5
13 5.84615 3
13 4.92308 2.5
13 4.92308 2.58333
13 5.53846 3.5
13 5.53846 2.33333
13 5.23077 2.33333
13 4.30769 2.33333
13 5.69231 3.25
13 5.07692 3.58333
13 6.76923 3.58333
13 5.53846 3.25
13 6 3.58333
13 4.61538 2.16667
13 4.30769 1.66667
13 4 2
13 4.92308 3.66667
13 4.76923 3.16667
13 5.07692 2.16667
13 6.92308 3.75
13 5.53846 4.08333
13 4.92308 3.16667
13 5.53846 3.25
13 5.53846 3.58333
13 4.46154 2.41667
13 5.38462 3.91667
13 6 4.58333
13 6.46154 3.5
13 7.69231 3.83333
13 4.76923 2.5
13 6.92308 3.5
13 6 4.33333
13 5.07692 2.33333
13 5.38462 2.58333
13 4.30769 3.75
13 8 4.25
13 6.15385 3
13 7.23077 3.5
13 8.30769 4.08333
13 6.15385 2.83333
13 5.38462 2.83333
13 10.4615 4.83333
13 5.53846 2.66667
13 6 2.58333
13 5.07692 2.83333
13 5.84615 3.33333
13 5.53846 4.16667
13 9.07692 4.41667
13 9.07692 4.66667
13 4.92308 2.75
13 7.84615 3.58333
13 5.07692 2.5
13 4.92308 2.58333
13 4.30769 2.41667
13 4.15385 1.75
13 4.61538 2.08333
13 4.76923 3.33333
13 5.07692 2.91667
13 4.30769 2.41667
13 6 4.16667
13 4.30769 2.5
13 6 3.16667
13 4.92308 2.58333
13 6.15385 3.5
13 6.15385 2.75
13 5.23077 3.66667
13 10.4615 4.83333
13 5.53846 2.5
13 7.23077 3.5
13 6.15385 3.16667
13 4.61538 2.08333
13 6.92308 4
13 5.69231 2.58333
13 6.30769 2.5
13 5.53846 3
13 5.53846 3.41667
13 5.07692 2.41667
13 4.76923 2.5
13 4.30769 2.58333
13 4.46154 2.5
13 5.23077 2.66667
13 4.92308 3
13 5.07692 2.75
13 5.84615 3.08333
13 5.07692 2.25
13 4.30769 2
13 6.76923 4.08333
13 6 3.58333
13 6.92308 2.91667
13 4.92308 2.75
13 5.07692 2.66667
13 4.76923 2.25
13 5.38462 2.58333
13 5.07692 2.58333
13 5.23077 3.58333
13 5.23077 2.75
13 5.23077 2.83333
13 6 3.75
13 4.76923 3.33333
13 6 2.83333
13 6 3.5
13 6.61538 3.5
13 5.38462 4.16667
13 7.84615 4.58333
13 7.69231 3.25
13 7.84615 3.91667
13 4.92308 3.08333
13 6.15385 3.58333
13 6.15385 3.58333
13 4.30769 1.91667
13 4.92308 3.33333
13 5.07692 2.25
13 4.76923 2.5
13 5.07692 2.41667
13 5.07692 2.66667
13 6.30769 3.08333
13 5.38462 2.91667
13 6 2.83333
13 5.38462 3.08333
13 5.38462 2.66667
13 7.84615 3.66667
13 5.23077 4.25
13 6.15385 3.91667
13 5.23077 2.66667
13 5.23077 2.58333
13 4.46154 3.16667
13 5.23077 2.66667
13 6 3
13 4.92308 2.16667
13 4.30769 2.41667
13 5.38462 2.16667
13 4.30769 1.91667
13 5.23077 3.16667
13 4.30769 2.41667
13 5.38462 2.16667
13 4.30769 1.91667
13 5.23077 3.16667
13 5.07692 2.75
13 6 3.33333
13 4.61538 2.08333
13 5.07692 2.91667
13 6 3.66667
13 6.76923 4.25
13 6.92308 3.66667
13 5.38462 2.83333
13 4.92308 2.16667
13 4.61538 2.25
13 4.15385 1.66667
13 5.53846 2.91667
13 6.76923 3.83333
13 5.23077 2.91667
13 4.61538 1.83333
13 4.46154 2.41667
13 6.46154 3.16667
13 5.53846 2.91667
13 7.84615 4.08333
13 5.53846 2.66667
13 7.84615 4.33333
13 5.38462 3.08333
13 7.84615 4.08333
13 4.61538 2.33333
13 5.53846 2.66667
13 5.23077 2.5
13 6.92308 3.83333
13 5.07692 2.66667
13 4.76923 2.25
13 6 2.91667
13 4.15385 2.33333
13 4.76923 3.33333
14 5.28571 2.76923
14 5.57143 3
14 5.42857 2.84615
14 6.14286 3.76923
14 5 2.53846
14 5.14286 2.69231
14 7.14286 3.38462
14 7 3.46154
14 4.42857 1.84615
14 4.57143 3.15385
14 4.42857 2.69231
14 5.57143 3.61538
14 5.28571 2.38462
14 5.28571 3.07692
14 5.85714 3.15385
14 6.57143 2.92308
14 5 2.61538
14 5.57143 2.76923
14 4.71429 2.61538
14 5.42857 3.38462
14 6.14286 3.61538
14 5 2.84615
14 5.28571 3.30769
14 5.28571 2.46154
14 7.14286 4.61538
14 4.57143 2.30769
14 6 3.76923
14 7.14286 3.61538
14 4.71429 2.07692
14 5.57143 2.69231
14 7.57143 4.15385
14 6.28571 3.15385
14 5 2.15385
14 6 3.53846
14 5.14286 2.53846
14 4.57143 2.15385
14 5.42857 3
14 4.57143 3.07692
14 5.14286 3.69231
14 4.85714 2.38462
14 5.57143 3.76923
14 6.85714 3.84615
14 4.28571 1.76923
14 6.71429 4.69231
14 7.14286 3.38462
14 6.28571 3.23077
14 4.71429 3
14 5.14286 2.84615
14 6.57143 3.38462
14 5.42857 3.38462
14 6.85714 3.61538
14 5.71429 2.61538
14 5.42857 2.84615
14 7 3.30769
14 5.28571 3.30769
14 7.71429 4.61538
14 5.14286 2.69231
14 5 2.30769
14 6 3.84615
14 5.85714 3.07692
14 5.85714 3.15385
14 5.85714 3.23077
14 5.85714 3.30769
14 5.14286 2.69231
14 5.28571 4.07692
14 5.85714 3.23077
14 4.14286 2
14 4.85714 2.46154
14 4.85714 2.46154
14 4.14286 2.53846
14 4.85714 2.30769
14 5.28571 4.30769
14 4.71429 2.69231
14 6.14286 3.30769
14 6.28571 3.84615
14 5 3.15385
14 6 3.69231
14 5.85714 4
14 5.14286 3.53846
14 5 2.61538
14 4.85714 2.23077
14 6.14286 3
14 4.57143 2.46154
14 4.85714 2
14 6.85714 4
14 5.85714 3.23077
14 4.57143 2.61538
14 5.57143 2.69231
14 5.42857 2.46154
14 4.71429 2.46154
14 7.71429 3.84615
14 5.57143 3.23077
14 4.85714 2.38462
14 5.42857 3.07692
14 5.42857 2.92308
14 6 3.53846
14 6.14286 3.30769
14 5.85714 2.76923
14 6.28571 3.23077
14 5.14286 2.61538
14 6.71429 3.92308
14 4.85714 3.23077
14 4.71429 2
14 5.57143 2.69231
14 5.85714 3.61538
14 5.28571 3.61538
14 5.57143 2.69231
14 5.57143 3.23077
14 4.57143 2.84615
14 6.57143 3.53846
14 6.85714 4.38462
14 5 2.53846
14 5 3
14 5.14286 2.53846
14 4.85714 1.92308
14 4.85714 2.61538
14 5.85714 3.30769
14 4.71429 1.84615
14 5.57143 2.84615
14 5 2.84615
14 5 2.15385
14 5.85714 3.07692
14 5 2.61538
14 7.14286 3.61538
14 5.85714 3.07692
14 4.85714 3.30769
14 4.85714 2.53846
14 4.85714 2.30769
14 5.14286 3.69231
14 5.28571 3.92308
14 4.57143 3.53846
14 5.14286 3.23077
14 4.85714 2.61538
14 5 1.92308
14 4.85714 3.84615
14 5.28571 2.38462
14 6 4.23077
14 5.85714 3.69231
14 4.71429 2.30769
14 5.42857 2.53846
14 7.14286 4.07692
14 4.57143 2
14 4.57143 3.84615
14 10 6.07692
14 5.42857 2.30769
14 7.71429 4.46154
14 8.85714 3.84615
14 5.42857 2.30769
14 5.57143 3.92308
14 6.28571 3.92308
14 6 3.38462
14 4.28571 2
14 5.57143 2.53846
14 5.42857 4.07692
14 5.42857 3.84615
14 6.57143 3.15385
14 5 2.38462
14 4.57143 2.15385
14 6.28571 3.07692
14 4.42857 2.23077
14 6.71429 3.69231
14 4.85714 3.84615
14 6.28571 2.69231
14 5.42857 2.84615
14 6.28571 2.69231
14 5.85714 3.30769
14 5.28571 2.30769
14 6.14286 3.30769
14 4.85714 2.38462
14 7.71429 3.53846
14 4.42857 1.92308
14 4.42857 3.15385
14 5.14286 2.15385
14 5.42857 3.53846
14 4.42857 1.92308
14 4.57143 3.15385
14 5.14286 2.15385
14 5.42857 3.53846
14 5.85714 3.23077
14 5.14286 2.46154
14 5.42857 2.92308
14 6 4.07692
14 5.85714 2.92308
14 6.57143 3.46154
14 6 3.76923
14 5 2.46154
14 4.85714 3.38462
14 5.57143 2.84615
14 5.14286 2.15385
14 5.71429 3.15385
14 7.71429 4.07692
14 4.71429 2.92308
14 7.71429 4.07692
14 5 2.61538
14 6.14286 2.92308
14 5.14286 3
14 5.42857 3.38462
14 6.14286 4.69231
14 6.14286 3.53846
14 5 2.69231
14 6 3.46154
14 6.71429 4.15385
14 6 2.92308
14 5.42857 3.46154
14 5 2.53846
14 6.14286 3.61538
14 4.71429 2.23077
14 5.28571 4.23077
14 5 2.69231
14 7.57143 4.38462
14 4.85714 3.15385
14 4.42857 1.84615
14 6.57143 3.76923
14 5.85714 3.38462
14 5.42857 2.69231
14 5.57143 2.30769
14 6 4.15385
15 4.66667 2.35714
15 4.66667 2.35714
15 5.2 2.64286
15 4.66667 2.5
15 4.53333 2
15 5.2 2.57143
15 6.26667 3.21429
15 5.46667 3.28571
15 5.6 3.42857
15 6.66667 4.28571
15 5.46667 3.71429
15 5.06667 1.92857
15 5.06667 2.78571
15 6.66667 3.21429
15 5.2 2.5
15 4.93333 3.57143
15 4.53333 4.07143
15 5.2 2.42857
15 7.73333 3.78571
15 6 4.35714
15 4.93333 2.07143
15 4.8 2.78571
15 4.66667 2.28571
15 4.93333 2.35714
15 5.2 2.28571
15 4.66667 2.42857
15 5.86667 3.57143
15 7.46667 4.14286
15 4.66667 3.14286
15 5.06667 3.85714
15 4.93333 3.78571
15 5.46667 3
15 5.46667 2.78571
15 4.53333 3.21429
15 4.66667 2.14286
15 8.53333 4.42857
15 6.13333 4.28571
15 5.33333 2.28571
15 4.93333 3.14286
15 6.66667 4.42857
15 6.4 3.64286
15 5.6 3.07143
15 5.86667 3.71429
15 5.46667 3.35714
15 6.66667 3.5
15 7.6 3.64286
15 6.4 3.71429
15 5.33333 2.92857
15 4.8 2.5
15 6.13333 3.42857
15 5.06667 2.85714
15 5.46667 2.71429
15 9.6 5.35714
15 5.33333 4.42857
15 5.86667 2.64286
15 4.66667 2.57143
15 4.93333 3
15 6.4 3.14286
15 5.06667 2.5
15 6.13333 2.5
15 6 2.5
15 7.2 3.85714
15 4.53333 2
15 5.6 3.21429
15 5.86667 3.85714
15 4.4 1.92857
15 5.33333 2.5
15 6 3.5
15 5.33333 2.35714
15 6.4 3.21429
15 4.66667 2
15 4.8 2.64286
15 6.4 3.35714
15 6.93333 4.5
15 5.33333 2.5
15 5.46667 3
15 6.53333 3.21429
15 4.66667 2.5
15 5.06667 3.78571
15 5.06667 2.57143
15 4.66667 2.64286
15 5.2 3.92857
15 5.73333 4.5
15 5.06667 2.92857
15 5.86667 3.64286
15 4.4 2
15 4.66667 4
15 5.46667 2.21429
15 5.33333 3.71429
15 5.33333 2.92857
15 5.46667 3.07143
15 4.66667 2.64286
15 6 3.64286
15 4.53333 2.5
15 4.8 2.28571
15 5.73333 3.92857
15 5.46667 3.14286
15 5.73333 2.71429
15 6.13333 3.28571
15 5.6 3
15 6.13333 4.5
15 5.2 3.92857
15 4.93333 2.35714
15 6.26667 3.42857
15 5.06667 3.71429
15 6.53333 4.07143
15 6.13333 2.85714
15 7.46667 4.57143
15 4.93333 2.5
15 5.46667 2.71429
15 5.46667 3.64286
15 5.33333 3.5
15 5.33333 2.92857
15 7.6 3.5
15 5.46667 3.42857
15 5.86667 3.07143
15 7.46667 4.35714
15 4.66667 2.57143
15 7.46667 5.07143
15 5.73333 2.57143
15 5.73333 2.78571
15 4.66667 2.14286
15 4.93333 2
15 6.66667 3.71429
15 5.6 2.71429
15 7.2 3.92857
15 5.06667 2.35714
15 5.33333 3
15 6 4.14286
15 5.2 3.85714
15 5.73333 2.92857
15 6.13333 2.78571
15 5.06667 2.35714
15 4.8 2.35714
15 6 3.07143
15 5.06667 2.42857
15 9.73333 5
15 5.86667 2.57143
15 5.2 2.42857
15 6.4 3.21429
15 4.8 2.21429
15 5.33333 4.64286
15 4.93333 2.21429
15 5.33333 3.64286
15 4.93333 2.5
15 4.93333 2.21429
15 5.06667 2.64286
15 5.73333 3.92857
15 6.26667 2.92857
15 5.86667 3.21429
15 6 3.78571
15 6.8 3.21429
15 5.86667 3.14286
15 5.46667 3.78571
15 6.4 3.42857
15 5.86667 3.21429
15 5.33333 3.14286
15 5.86667 3.5
15 6.4 3.57143
15 5.06667 2.28571
15 5.73333 4.5
15 5.6 3.28571
15 5.46667 4.71429
15 5.2 3.14286
15 5.6 4
15 5.86667 3.71429
15 6.53333 3.14286
15 6.4 4.71429
15 7.46667 4.21429
15 4.93333 2.35714
15 5.73333 3.5
15 6.4 2.78571
15 5.06667 2.85714
15 5.86667 3.64286
15 4.53333 2.07143
15 6.8 3.78571
15 4.93333 2.64286
15 5.73333 3.28571
15 4.66667 2.64286
15 6.13333 2.78571
15 5.46667 3.64286
15 5.73333 2.85714
15 5.6 3.28571
15 6.13333 3.92857
15 6.13333 4.21429
15 6.4 3.78571
15 5.86667 3.92857
15 5.86667 3
15 6.13333 3.92857
15 4.8 2.28571
15 5.73333 3.42857
15 4.66667 2.42857
15 5.33333 2.42857
15 5.86667 2.71429
15 4.8 2.21429
15 6.66667 4.21429
15 5.06667 2.85714
15 7.46667 3.92857
15 5.06667 3.14286
15 6.66667 4.21429
15 6.53333 3.57143
15 7.46667 3.92857
15 5.06667 3.14286
15 5.6 2.92857
15 5.2 2.28571
15 4.8 2.78571
15 5.2 2.92857
15 5.86667 3
15 4.66667 2.07143
15 4.66667 2.07143
15 7.2 3.85714
15 4 1.57143
15 5.6 2.78571
15 4.66667 2.21429
15 6.13333 3.21429
15 4.66667 2.85714
15 6.8 3.28571
15 5.06667 2.35714
15 4.8 2.78571
15 6.93333 4.14286
15 5.6 3.21429
15 5.86667 3.5
15 5.33333 3
15 8.13333 4.85714
15 5.2 2.92857
15 5.6 3.57143
15 5.2 3.21429
15 5.46667 3
15 4.93333 3.71429
15 5.86667 3
15 5.73333 2.57143
15 7.2 4.21429
15 6.93333 3.57143
15 4.53333 2.14286
15 5.6 3.28571
15 5.06667 2.42857
15 4.93333 2.85714
15 5.6 3.64286
15 5.73333 4.21429
15 5.46667 2.5
16 5.75 3.2
16 8.125 4.8
16 5.25 3.73333
16 5.375 2.66667
16 5.25 2.8
16 5.25 3.93333
16 5.5 3.26667
16 5.75 4
16 5.75 3.26667
16 5.125 2.8
16 6.375 4.66667
16 5 2.33333
16 6.375 3.33333
16 5.625 2.8
16 7.5 3.86667
16 5.75 3.13333
16 6 2.6
16 5.25 4.13333
16 5.25 2.93333
16 5 2.2
16 5.5 3.66667
16 4.75 2.26667
16 5.75 2.8
16 5.75 4.33333
16 5.875 2.8
16 5 2.26667
16 5.875 3.2
16 7.375 4.8
16 5.5 2.6
16 4.875 3.4
16 7.375 5.46667
16 5.875 3.26667
16 5.375 2.66667
16 5.125 3.66667
16 4.875 3.26667
16 6.875 4.06667
16 5.625 3.73333
16 6.375 4.06667
16 6.375 4.33333
16 4.875 3.26667
16 5.125 3.2
16 7.625 3.8
16 5.25 2.73333
16 5.625 4.33333
16 4.75 3.13333
16 5.5 2.66667
16 5.375 2.13333
16 5.375 5.93333
16 5.875 3.93333
16 4.875 1.86667
16 6.5 3.4
16 9.375 4.53333
16 6.25 3.46667
16 7.25 3.46667
16 5.125 2.8
16 4.875 3.2
16 10.5 5.8
16 8.5 4.06667
16 5.75 3.8
16 5.25 2.4
16 5.875 3.46667
16 4.875 2.53333
16 5.875 4.86667
16 6.25 4.46667
16 8.125 4.33333
16 5.25 3.13333
16 5 3.73333
16 5.125 3.06667
16 6.875 2.86667
16 6 3.4
16 4.375 2.73333
16 5.25 3.4
16 5.75 3.73333
16 5.375 2.86667
16 5 4.8
16 5.875 3.46667
16 5.625 3.4
16 4.625 2.26667
16 4.5 2.33333
16 4.625 2.2
16 6 3.2
16 5.75 3.53333
16 5.5 3.4
16 5 2.8
16 4.625 2.4
16 6.75 4
16 5.875 4.13333
16 7.5 3.2
16 6.75 5.73333
16 4.625 3
16 6 3.4
16 5.75 3.06667
16 5.875 3.13333
16 5.25 2.33333
16 6.625 4.06667
16 5.5 3.53333
16 5 2.6
16 8.5 4.13333
16 4.625 2.06667
16 5.25 3.13333
16 4.875 2.13333
16 6 4
16 5.125 4.06667
16 5.875 2.93333
16 5.75 4.2
16 6.375 4.53333
16 6 3.8
16 5.5 3.26667
16 5 3.33333
16 5.5 3
16 5.125 3.46667
16 4.875 3.53333
16 6.625 3.66667
16 5.75 3.73333
16 6.875 4.53333
16 6.375 3.53333
16 8.125 4.26667
16 8.25 4.2
16 5.25 3.86667
16 6 3.13333
16 9.375 5.26667
16 5.375 3.13333
16 8.375 5
16 5.375 4.6
16 5.75 3
16 5.625 3.93333
16 6.125 3.33333
16 7.375 3.93333
16 7.25 4
16 6.625 4.66667
16 5.375 3.46667
16 5.25 3.33333
16 6.375 4.26667
16 5.375 2.26667
16 5.5 4.06667
16 5 2.6
16 6 3.26667
16 6.375 3.66667
16 5.75 4.2
16 6.75 4.46667
16 5.125 2.73333
16 6.125 3.53333
16 7.625 4.06667
16 5.625 2.86667
16 4.875 2.26667
16 6.625 3.26667
16 5.5 2.46667
16 4.875 2.53333
16 6 5.06667
16 6.875 3.46667
16 5.625 2.66667
16 6.25 3.6
16 5.625 3.2
16 4.5 2.06667
16 4.625 2.8
16 5.125 1.93333
16 5.25 3
16 6 3.13333
16 6.375 4.4
16 6.375 3.13333
16 5.125 2.53333
16 5.125 3.26667
16 6.5 3.66667
16 4.375 2.66667
16 6.75 3.46667
16 4.875 3.33333
16 4.875 3.2
16 4.5 2.4
16 5 2.66667
16 5.875 3.13333
16 5.75 2.86667
16 4.5 2.4
16 5 2.66667
16 5.875 3.13333
16 4.75 2.33333
16 5.375 4.06667
16 5.25 2.86667
16 8.375 3.93333
16 4.75 3.26667
16 5.375 3.93333
16 5.75 4.2
16 5.5 3
16 5 3.06667
16 5.75 4.06667
16 5.375 3.13333
16 6.5 4.46667
16 6.25 4.6
16 7.375 3.8
16 6.625 3.73333
16 6.375 4.06667
16 4.75 2.53333
16 6.375 2.93333
16 5.875 3.33333
16 5.875 3.13333
16 8.5 5.2
16 6.375 3.4
16 5.125 2.8
16 6.375 4.4
16 6.25 3.2
16 5 2.93333
16 6.5 4.6
16 5.375 2.66667
16 5.375 2.2
16 5.625 2.26667
16 5.25 3.6
16 6.25 5.46667
16 7.25 3.73333
16 5.25 2.2
16 5 2.4
16 5.25 3.13333
16 5 3
16 5.875 4.06667
16 7.25 4.26667
17 6.47059 3.1875
17 5.76471 2.8125
17 7.05882 3.5625
17 4.82353 2.0625
17 5.29412 3.1875
17 5.17647 2.8125
17 5.41176 3.375
17 5.29412 3
17 11.5294 6.5625
17 5.88235 2.875
17 6.23529 3.1875
17 4.35294 2.1875
17 7.17647 5.0625
17 5.17647 3.4375
17 6.23529 4.125
17 5.88235 4.375
17 5.64706 2.9375
17 5.05882 2.625
17 7.17647 4.375
17 6.94118 3.625
17 6.23529 4.375
17 4.82353 3.5
17 5.88235 3.75
17 4.94118 2.5
17 6.23529 3.1875
17 7.41176 3.8125
17 4.94118 2.4375
17 4.94118 3.3125
17 7.05882 3.6875
17 5.41176 3.5
17 4.70588 3.625
17 7.17647 4.4375
17 5.41176 3.875
17 7.76471 4.375
17 5.41176 3.3125
17 7.17647 3.6875
17 5.52941 3.0625
17 5.76471 3.375
17 5.64706 3.3125
17 6 3.25
17 6.70588 4.5625
17 6 4.125
17 5.05882 4.125
17 4.70588 2.1875
17 7.64706 3.75
17 5.88235 3.75
17 5.64706 3.9375
17 8 3.3125
17 8.35294 4.9375
17 7.29412 3.8125
17 5.64706 3.875
17 5.41176 4.1875
17 6.70588 4.125
17 4.70588 3.3125
17 6.23529 3.5625
17 5.17647 2.6875
17 4.82353 2.125
17 5.76471 3.5
17 4.94118 3.0625
17 4.94118 3.0625
17 4.94118 2.625
17 5.88235 4.3125
17 6.58824 3.25
17 6.11765 3.375
17 4.82353 2.125
17 6.94118 4.3125
17 7.17647 3.75
17 4.70588 2.6875
17 5.88235 4.0625
17 5.05882 2.1875
17 5.29412 2.8125
17 6.35294 5.25
17 5.05882 2.625
17 6.35294 4.4375
17 5.52941 4.25
17 6.23529 3.4375
17 7.29412 6.5
17 5.41176 2.5625
17 5.05882 2.5625
17 6.11765 3.25
17 8.94118 5.125
17 8.23529 4.5625
17 6.47059 3.625
17 4.94118 2.4375
17 4.47059 2.25
17 4.94118 2.875
17 4.58824 2.0625
17 5.64706 4.125
17 5.05882 3.125
17 4.94118 3.8125
17 5.88235 3.875
17 7.76471 3.6875
17 6.70588 3.25
17 5.29412 3.6875
17 5.41176 2.25
17 5.29412 3.125
17 5.52941 4.25
17 5.17647 3.375
17 5.64706 3.1875
17 5.41176 2.5625
17 5.29412 2.4375
17 5.88235 2.875
17 6.23529 3.75
17 5.41176 2.6875
17 5.41176 3.0625
17 4.94118 2.6875
17 4.58824 2.4375
17 6.11765 3.9375
17 4.94118 2.4375
17 7.17647 4.5
17 5.05882 3.6875
17 6.70588 3.375
17 5.88235 3.75
17 6.11765 3.375
17 7.29412 3.8125
17 5.29412 2.3125
17 4.94118 2.875
